O*NET-SOC Code,Title,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma,alpha_new,beta_new,gamma_new,dv_rating_new,time_based_score,observed_penetration_score
29-2057.00,Ophthalmic Medical Technicians                                                                             ,0.0526315789473684,0.3289473684210526,0.6052631578947368,0.0263157894736842,0.1052631578947368,0.1842105263157894,0.0,0.0454545454545454,0.0909090909090909,0.05,0.05727130717153702,0.0
29-2061.00,Licensed Practical and Licensed Vocational Nurses                                                          ,0.0789473684210526,0.25,0.4210526315789473,0.0526315789473684,0.25,0.4473684210526315,0.0,0.0483870967741935,0.0967741935483871,0.043478260869565216,0.06464977195550646,0.034669018342943926
29-2072.00,Medical Records Specialists                                                                                ,0.2352941176470588,0.6176470588235294,1.0,0.2352941176470588,0.5588235294117647,0.8823529411764706,0.1764705882352941,0.5588235294117647,0.9411764705882352,0.5588235294117647,,
29-2081.00,"Opticians, Dispensing                                                                                    ",0.0952380952380952,0.2857142857142857,0.4761904761904761,0.1428571428571428,0.238095238095238,0.3333333333333333,0.0952380952380952,0.238095238095238,0.3809523809523809,0.23809523809523808,0.291164637448311,0.0
29-2091.00,Orthotists and Prosthetists                                                                                ,0.1724137931034483,0.2758620689655172,0.3793103448275862,0.0,0.1896551724137931,0.3793103448275862,0.25,0.34375,0.4375,0.3,0.272011303464414,0.0
29-2092.00,Hearing Aid Specialists                                                                                    ,0.0,0.2,0.4,0.0,0.05,0.1,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.09090909090909091,0.014548321819472507,0.0
29-2099.01,Neurodiagnostic Technologists                                                                              ,0.0625,0.34375,0.625,0.125,0.1875,0.25,0.0625,0.1875,0.3125,0.1875,0.17864476813664842,0.0
29-2099.05,Ophthalmic Medical Technologists                                                                           ,0.0333333333333333,0.3666666666666666,0.7,0.0,0.0666666666666666,0.1333333333333333,0.0303030303030303,0.0909090909090909,0.1515151515151515,0.0967741935483871,0.1406626337374773,0.0
29-2099.08,Patient Representatives                                                                                    ,0.0952380952380952,0.5238095238095237,0.9523809523809524,0.3333333333333333,0.5714285714285714,0.8095238095238095,0.3333333333333333,0.5277777777777778,0.7222222222222222,0.5769230769230769,0.611242952694116,0.4839590526887772
29-9021.00,Health Information Technologists and Medical Registrars                                                    ,0.3125,0.65625,1.0,0.3125,0.53125,0.75,0.375,0.59375,0.8125,0.59375,,
29-9091.00,Athletic Trainers                                                                                          ,0.0930232558139534,0.2790697674418604,0.4651162790697674,0.3255813953488372,0.4069767441860465,0.4883720930232558,0.1538461538461538,0.1923076923076923,0.2307692307692307,0.1956521739130435,0.1681572782583875,0.11100843114649858
29-9092.00,Genetic Counselors                                                                                         ,0.1052631578947368,0.5,0.894736842105263,0.3684210526315789,0.631578947368421,0.894736842105263,0.2631578947368421,0.4473684210526316,0.631578947368421,0.4473684210526316,0.3571345010125491,0.09802806036351604
29-9093.00,Surgical Assistants                                                                                        ,0.0,0.0392156862745098,0.0784313725490196,0.0,0.0392156862745098,0.0784313725490196,0.0,0.0151515151515151,0.0303030303030303,0.017857142857142856,0.024004541615146435,0.0
29-9099.01,Midwives                                                                                                   ,0.1571428571428571,0.3785714285714285,0.6,0.1,0.25,0.3999999999999999,0.1052631578947368,0.25,0.3947368421052631,0.2222222222222222,0.21151587403113428,0.027306771930181557
31-1121.00,Home Health Aides                                                                                          ,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0384615384615384,0.0769230769230769,0.0,0.0263157894736842,0.0526315789473684,0.03333333333333333,0.05810659929206559,0.0
31-1122.00,Personal Care Aides                                                                                        ,0.1666666666666666,0.2222222222222222,0.2777777777777778,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.2,0.2333333333333333,0.2666666666666666,0.22727272727272727,0.27411945927450143,0.09370025633809077
31-1131.00,Nursing Assistants                                                                                         ,0.0508474576271186,0.1016949152542373,0.1525423728813559,0.0338983050847457,0.135593220338983,0.2372881355932203,0.0,0.05,0.1,0.06060606060606061,0.05040796184163518,0.0
31-1132.00,Orderlies                                                                                                  ,0.0,0.0,0.0,0.0,0.046875,0.09375,0.0,0.0,0.0,0.0,0.0,0.0
31-1133.00,Psychiatric Aides                                                                                          ,0.125,0.125,0.125,0.0,0.125,0.25,0.0,0.0789473684210526,0.1578947368421052,0.058823529411764705,0.06254235767998716,0.0
31-2011.00,Occupational Therapy Assistants                                                                            ,0.1860465116279069,0.2674418604651162,0.3488372093023256,0.1395348837209302,0.2325581395348837,0.3255813953488372,0.1739130434782608,0.2391304347826087,0.3043478260869565,0.25,0.2420123123872992,0.0
31-2012.00,Occupational Therapy Aides                                                                                 ,0.2222222222222222,0.2407407407407407,0.2592592592592592,0.0,0.074074074074074,0.1481481481481481,0.0555555555555555,0.0833333333333333,0.1111111111111111,0.1,0.1259629325235697,0.0
31-2021.00,Physical Therapist Assistants                                                                              ,0.1025641025641025,0.1538461538461538,0.2051282051282051,0.0,0.1025641025641025,0.2051282051282051,0.0416666666666666,0.0833333333333333,0.125,0.09523809523809523,0.1301012503037221,0.0
31-2022.00,Physical Therapist Aides                                                                                   ,0.1212121212121212,0.1818181818181818,0.2424242424242424,0.0606060606060606,0.1515151515151515,0.2424242424242424,0.0,0.0833333333333333,0.1666666666666666,0.10526315789473684,0.12062680666864505,0.0
31-9011.00,Massage Therapists                                                                                         ,0.074074074074074,0.074074074074074,0.074074074074074,0.074074074074074,0.1851851851851851,0.2962962962962963,0.3333333333333333,0.3666666666666666,0.4,0.39285714285714285,0.31929307799531614,0.04248006439871412
31-9091.00,Dental Assistants                                                                                          ,0.1333333333333333,0.2666666666666666,0.4,0.0,0.1,0.2,0.0,0.0833333333333333,0.1666666666666666,0.09375,0.1005375526435998,0.0
31-9092.00,Medical Assistants                                                                                         ,0.1794871794871795,0.358974358974359,0.5384615384615384,0.0512820512820512,0.141025641025641,0.2307692307692307,0.0,0.1904761904761904,0.3809523809523809,0.175,0.20917534208012958,0.06144136231089034
31-9093.00,Medical Equipment Preparers                                                                                ,0.074074074074074,0.1111111111111111,0.1481481481481481,0.0,0.037037037037037,0.074074074074074,0.0476190476190476,0.0952380952380952,0.1428571428571428,0.125,0.1362382576364761,0.0
31-9094.00,Medical Transcriptionists                                                                                  ,0.8214285714285714,0.875,0.9285714285714284,0.1428571428571428,0.2321428571428571,0.3214285714285714,0.4705882352941176,0.7058823529411765,0.9411764705882352,0.7333333333333333,0.7518156973550683,0.37212073488095465
31-9095.00,Pharmacy Aides                                                                                             ,0.24,0.38,0.52,0.08,0.14,0.2,0.0,0.1923076923076923,0.3846153846153846,0.17647058823529413,,
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers                                                     ,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1481481481481481,0.1481481481481481,0.1481481481481481,0.0333333333333333,0.1,0.1666666666666666,0.10714285714285714,0.12381682218395162,0.03734545215695064
31-9097.00,Phlebotomists                                                                                              ,0.1463414634146341,0.1829268292682926,0.2195121951219512,0.048780487804878,0.1097560975609756,0.1707317073170731,0.0,0.0967741935483871,0.1935483870967742,0.10416666666666667,0.10058986994578013,0.0
31-9099.01,Speech-Language Pathology Assistants                                                                       ,0.3157894736842105,0.6052631578947368,0.894736842105263,0.1052631578947368,0.2105263157894736,0.3157894736842105,0.2857142857142857,0.3928571428571428,0.5,0.4090909090909091,0.39680382397032815,0.0
31-9099.02,Endoscopy Technicians                                                                                      ,0.0833333333333333,0.125,0.1666666666666666,0.0,0.0,0.0,0.0833333333333333,0.125,0.1666666666666666,0.125,0.031955056561142024,0.0
33-1011.00,First-Line Supervisors of Correctional Officers                                                            ,0.217391304347826,0.2826086956521739,0.3478260869565217,0.217391304347826,0.2826086956521739,0.3478260869565217,0.217391304347826,0.2391304347826087,0.2608695652173913,0.2391304347826087,0.16775637676374752,0.0
33-1012.00,First-Line Supervisors of Police and Detectives                                                            ,0.1052631578947368,0.3289473684210526,0.5526315789473684,0.1578947368421052,0.3552631578947368,0.5526315789473684,0.1818181818181818,0.3636363636363636,0.5454545454545454,0.35,0.36250419918018006,0.0
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers                                              ,0.2264150943396226,0.4150943396226415,0.6037735849056604,0.320754716981132,0.4056603773584905,0.490566037735849,0.375,0.421875,0.46875,0.4166666666666667,0.29176342279730905,0.05043665496980259
33-1091.00,First-Line Supervisors of Security Workers                                                                 ,0.238095238095238,0.4047619047619047,0.5714285714285714,0.1428571428571428,0.2619047619047618,0.3809523809523809,0.238095238095238,0.3809523809523809,0.5238095238095238,0.38095238095238093,0.30691401369851334,0.0
33-2011.00,Firefighters                                                                                               ,0.1052631578947368,0.1403508771929824,0.175438596491228,0.0701754385964912,0.087719298245614,0.1052631578947368,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.03333333333333333,0.03439651145915544,0.0
33-2021.00,Fire Inspectors and Investigators                                                                          ,0.1346153846153846,0.2884615384615385,0.4423076923076923,0.25,0.3846153846153846,0.5192307692307693,0.1842105263157894,0.2763157894736842,0.3684210526315789,0.2833333333333333,0.40749855999502765,0.0
33-2022.00,Forest Fire Inspectors and Prevention Specialists                                                          ,0.125,0.21875,0.3125,0.25,0.375,0.5,0.0625,0.09375,0.125,0.09375,0.22245253678035473,0.0
33-3011.00,Bailiffs                                                                                                   ,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0714285714285714,0.1607142857142857,0.25,0.0,0.0588235294117647,0.1176470588235294,0.03333333333333333,0.032224139174599715,0.0
33-3012.00,Correctional Officers and Jailers                                                                          ,0.2272727272727273,0.2613636363636363,0.2954545454545454,0.1136363636363636,0.2386363636363636,0.3636363636363636,0.0294117647058823,0.1029411764705882,0.1764705882352941,0.11538461538461539,0.13097000015962446,0.0
33-3021.00,Detectives and Criminal Investigators                                                                      ,0.1,0.3166666666666666,0.5333333333333333,0.0666666666666666,0.3,0.5333333333333333,0.1333333333333333,0.2333333333333333,0.3333333333333333,0.23333333333333334,0.4121234233669685,0.0
33-3021.02,Police Identification and Records Officers                                                                 ,0.0769230769230769,0.3461538461538461,0.6153846153846154,0.0769230769230769,0.3461538461538461,0.6153846153846154,0.0526315789473684,0.1578947368421052,0.2631578947368421,0.16666666666666666,0.205772961471074,0.0
33-3021.06,Intelligence Analysts                                                                                      ,0.088235294117647,0.5294117647058824,0.9705882352941176,0.088235294117647,0.3970588235294117,0.7058823529411764,0.1923076923076923,0.4807692307692308,0.7692307692307693,0.475,0.45264632400662547,0.18226745108563164
33-3031.00,Fish and Game Wardens                                                                                      ,0.0909090909090909,0.2840909090909091,0.4772727272727273,0.0454545454545454,0.1590909090909091,0.2727272727272727,0.0357142857142857,0.0892857142857142,0.1428571428571428,0.10416666666666667,0.07356381386948986,0.0
33-3041.00,Parking Enforcement Workers                                                                                ,0.1794871794871795,0.3205128205128205,0.4615384615384615,0.1025641025641025,0.3205128205128205,0.5384615384615384,0.0,0.0833333333333333,0.1666666666666666,0.08695652173913043,,
33-3051.00,Police and Sheriff's Patrol Officers                                                                       ,0.0689655172413793,0.25,0.4310344827586206,0.1379310344827586,0.2327586206896551,0.3275862068965517,0.0625,0.140625,0.21875,0.13333333333333333,0.14902992117658792,0.036328352600856074
33-3051.04,Customs and Border Protection Officers                                                                     ,0.2857142857142857,0.4523809523809523,0.6190476190476191,0.0952380952380952,0.2619047619047618,0.4285714285714285,0.25,0.375,0.5,0.36363636363636365,0.3722120051907636,0.0
33-3052.00,Transit and Railroad Police                                                                                ,0.0833333333333333,0.2499999999999999,0.4166666666666666,0.25,0.4375,0.625,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.21428571428571427,0.2581312543100747,0.0
33-9011.00,Animal Control Workers                                                                                     ,0.2666666666666666,0.35,0.4333333333333333,0.0,0.1333333333333333,0.2666666666666666,0.2777777777777778,0.3611111111111111,0.4444444444444444,0.34375,0.45683798463914516,0.13756431680498526
33-9021.00,Private Detectives and Investigators                                                                       ,0.074074074074074,0.3888888888888888,0.7037037037037037,0.2222222222222222,0.3888888888888888,0.5555555555555556,0.1666666666666666,0.2083333333333333,0.25,0.23529411764705882,0.47055973187348976,0.0
33-9031.00,Gambling Surveillance Officers and Gambling Investigators                                                  ,0.25,0.4375,0.625,0.0,0.3125,0.625,0.25,0.4375,0.625,0.4375,0.5232851058125058,0.0
33-9032.00,Security Guards                                                                                            ,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.2499999999999999,0.3333333333333333,0.0555555555555555,0.1388888888888889,0.2222222222222222,0.14285714285714285,0.14641271812898157,0.0
33-9091.00,Crossing Guards and Flaggers                                                                               ,0.0526315789473684,0.1052631578947368,0.1578947368421052,0.0,0.2631578947368421,0.5263157894736842,0.0,0.0294117647058823,0.0588235294117647,0.041666666666666664,0.01343227862853711,0.0
33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers                                ",0.08,0.08,0.08,0.08,0.16,0.24,0.05,0.05,0.05,0.06666666666666667,0.10262240918254377,0.0
33-9093.00,Transportation Security Screeners                                                                          ,0.0,0.26,0.52,0.04,0.23,0.42,0.0,0.0714285714285714,0.1428571428571428,0.057692307692307696,0.08337787100590618,0.0
33-9094.00,School Bus Monitors                                                                                        ,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1944444444444444,0.3888888888888888,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.05555555555555555,,
33-9099.02,Retail Loss Prevention Specialists                                                                         ,0.0975609756097561,0.3780487804878049,0.6585365853658537,0.1463414634146341,0.3414634146341463,0.5365853658536586,0.2272727272727272,0.4090909090909091,0.5909090909090909,0.40476190476190477,0.3991867839733109,0.185515552584362
35-1011.00,Chefs and Head Cooks                                                                                       ,0.0952380952380952,0.2619047619047618,0.4285714285714285,0.1428571428571428,0.2619047619047618,0.3809523809523809,0.2857142857142857,0.3809523809523809,0.4761904761904761,0.38095238095238093,0.18573342673422216,0.02485674041033653
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers                                             ,0.2222222222222222,0.5111111111111112,0.8,0.0444444444444444,0.2555555555555555,0.4666666666666667,0.2424242424242424,0.3939393939393939,0.5454545454545454,0.4230769230769231,,
35-2011.00,"Cooks, Fast Food                                                                                         ",0.0,0.0,0.0,0.0,0.0263157894736842,0.0526315789473684,0.0526315789473684,0.0789473684210526,0.1052631578947368,0.07894736842105263,,
35-2012.00,"Cooks, Institution and Cafeteria                                                                         ",0.0344827586206896,0.1206896551724137,0.2068965517241379,0.0344827586206896,0.0862068965517241,0.1379310344827586,0.3636363636363636,0.4318181818181818,0.5,0.29411764705882354,0.131646649058737,0.0
35-2013.00,"Cooks, Private Household                                                                                 ",0.16,0.24,0.32,0.16,0.28,0.4,0.2142857142857142,0.2142857142857142,0.2142857142857142,0.23076923076923078,0.1993414676553543,0.0
35-2014.00,"Cooks, Restaurant                                                                                        ",0.027027027027027,0.0945945945945946,0.1621621621621621,0.081081081081081,0.1216216216216216,0.1621621621621621,0.217391304347826,0.2391304347826087,0.2608695652173913,0.175,0.03626843596163753,0.0017513790249234322
35-2015.00,"Cooks, Short Order                                                                                       ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.09090909090909091,0.057135642254453986,0.0
35-2021.00,Food Preparation Workers                                                                                   ,0.0185185185185185,0.037037037037037,0.0555555555555555,0.0,0.0462962962962962,0.0925925925925925,0.0,0.0256410256410256,0.0512820512820512,0.016129032258064516,0.010377889021874415,0.0
35-3011.00,Bartenders                                                                                                 ,0.1111111111111111,0.1944444444444444,0.2777777777777778,0.0833333333333333,0.1388888888888889,0.1944444444444444,0.125,0.2083333333333333,0.2916666666666667,0.175,0.0609682187809929,0.0
35-3023.00,Fast Food and Counter Workers                                                                              ,0.0208333333333333,0.0625,0.1041666666666666,0.0208333333333333,0.0729166666666666,0.125,0.0,0.0555555555555555,0.1111111111111111,0.05357142857142857,0.0529620927960249,0.0
35-3023.01,Baristas                                                                                                   ,0.1052631578947368,0.131578947368421,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.0,0.0526315789473684,0.1052631578947368,0.05263157894736842,0.05134313221404955,0.0
35-3031.00,Waiters and Waitresses                                                                                     ,0.0816326530612244,0.183673469387755,0.2857142857142857,0.2040816326530612,0.2244897959183673,0.2448979591836734,0.0384615384615384,0.0576923076923076,0.0769230769230769,0.06,0.04943778060164079,0.0
35-3041.00,"Food Servers, Nonrestaurant                                                                              ",0.074074074074074,0.1296296296296296,0.1851851851851851,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0666666666666666,0.1333333333333333,0.07142857142857142,0.06713630860432154,0.0
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers                                                 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35-9021.00,Dishwashers                                                                                                ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop                                                 ",0.0571428571428571,0.2285714285714285,0.3999999999999999,0.1999999999999999,0.3285714285714285,0.4571428571428571,0.1290322580645161,0.2096774193548387,0.2903225806451613,0.18181818181818182,0.12183017711243464,0.0573440376897592
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers                                              ,0.1632653061224489,0.2653061224489795,0.3673469387755101,0.0816326530612244,0.2551020408163265,0.4285714285714285,0.3448275862068966,0.4482758620689655,0.5517241379310345,0.4423076923076923,0.4012817015299996,0.14905828554566108
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers                          ",0.1454545454545454,0.3545454545454545,0.5636363636363636,0.0727272727272727,0.2454545454545454,0.4181818181818181,0.3793103448275862,0.4482758620689655,0.5172413793103449,0.44642857142857145,0.38638807766822525,0.022554028639177163
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners                                            ",0.0,0.0,0.0,0.0,0.0277777777777777,0.0555555555555555,0.0,0.0151515151515151,0.0303030303030303,0.021739130434782608,0.015323527523445214,0.0
37-2012.00,Maids and Housekeeping Cleaners                                                                            ,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.0,,
37-2021.00,Pest Control Workers                                                                                       ,0.1666666666666666,0.25,0.3333333333333333,0.0833333333333333,0.2291666666666666,0.375,0.0952380952380952,0.119047619047619,0.1428571428571428,0.16666666666666666,0.37501116879934443,0.250958103944365
37-3011.00,Landscaping and Groundskeeping Workers                                                                     ,0.0,0.024390243902439,0.048780487804878,0.0,0.024390243902439,0.048780487804878,0.05,0.05,0.05,0.037037037037037035,0.014579415325840915,0.0072897076629204575
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation                                                ",0.0,0.0555555555555555,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0,0.0416666666666666,0.0833333333333333,0.05,0.05935258336429534,0.0
37-3013.00,Tree Trimmers and Pruners                                                                                  ,0.048780487804878,0.0609756097560975,0.073170731707317,0.0,0.0609756097560975,0.1219512195121951,0.081081081081081,0.081081081081081,0.081081081081081,0.07692307692307693,0.04797659282625775,0.0
39-1013.00,First-Line Supervisors of Gambling Services Workers                                                        ,0.3076923076923077,0.4326923076923077,0.5576923076923077,0.173076923076923,0.3365384615384615,0.5,0.2222222222222222,0.3055555555555556,0.3888888888888889,0.26666666666666666,,
39-1014.00,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services                 ",0.1578947368421052,0.3684210526315789,0.5789473684210527,0.2631578947368421,0.3421052631578947,0.4210526315789473,0.4210526315789473,0.4736842105263157,0.5263157894736842,0.47368421052631576,,
39-1022.00,First-Line Supervisors of Personal Service Workers                                                         ,0.1034482758620689,0.4137931034482758,0.7241379310344828,0.2413793103448275,0.3620689655172414,0.4827586206896551,0.4444444444444444,0.5277777777777778,0.6111111111111112,0.5,0.42893433301715667,0.07080684070254806
39-2011.00,Animal Trainers                                                                                            ,0.0689655172413793,0.1034482758620689,0.1379310344827586,0.1379310344827586,0.1379310344827586,0.1379310344827586,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.10526315789473684,,
39-2021.00,Animal Caretakers                                                                                          ,0.1818181818181818,0.2727272727272727,0.3636363636363636,0.1515151515151515,0.1818181818181818,0.2121212121212121,0.1212121212121212,0.1363636363636363,0.1515151515151515,0.1590909090909091,0.21343316558525488,0.0
39-3011.00,Gambling Dealers                                                                                           ,0.1351351351351351,0.1351351351351351,0.1351351351351351,0.1081081081081081,0.1486486486486486,0.1891891891891892,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.047619047619047616,0.009458037864697408,0.0
39-3012.00,Gambling and Sports Book Writers and Runners                                                               ,0.2307692307692307,0.2692307692307693,0.3076923076923077,0.0769230769230769,0.2307692307692307,0.3846153846153846,0.075,0.1125,0.15,0.13636363636363635,0.16292761803456726,0.0
39-3021.00,Motion Picture Projectionists                                                                              ,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.0,0.0757575757575757,0.1515151515151515,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.045454545454545456,0.04036168566769024,0.0
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers                                                              ",0.1142857142857142,0.1428571428571428,0.1714285714285714,0.1428571428571428,0.1999999999999999,0.2571428571428571,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.043478260869565216,0.008786567606081111,0.0
39-3091.00,Amusement and Recreation Attendants                                                                        ,0.1923076923076923,0.2115384615384615,0.2307692307692307,0.3076923076923077,0.3653846153846154,0.4230769230769231,0.064516129032258,0.0967741935483871,0.1290322580645161,0.13157894736842105,0.11693045188685079,0.0
39-3092.00,Costume Attendants                                                                                         ,0.1111111111111111,0.2638888888888889,0.4166666666666666,0.0,0.2361111111111111,0.4722222222222222,0.2592592592592592,0.2777777777777778,0.2962962962962963,0.2619047619047619,0.12765516091947582,0.0
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants                                                      ",0.064516129032258,0.064516129032258,0.064516129032258,0.064516129032258,0.1451612903225806,0.2258064516129032,0.0,0.0394736842105263,0.0789473684210526,0.043478260869565216,0.05792973708706837,0.0
39-4011.00,Embalmers                                                                                                  ,0.04,0.04,0.04,0.0,0.04,0.08,0.1071428571428571,0.125,0.1428571428571428,0.1346153846153846,0.1444459590509041,0.0
39-4012.00,Crematory Operators                                                                                        ,0.0,0.0416666666666666,0.0833333333333333,0.0,0.125,0.25,0.0,0.0,0.0,0.0,,
39-4021.00,Funeral Attendants                                                                                         ,0.1777777777777777,0.1777777777777777,0.1777777777777777,0.1555555555555555,0.2333333333333333,0.3111111111111111,0.0909090909090909,0.1515151515151515,0.2121212121212121,0.11538461538461539,0.15499812508355273,0.07013368931845618
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers                                                           ",0.0930232558139534,0.1627906976744186,0.2325581395348837,0.0,0.0930232558139534,0.1860465116279069,0.217391304347826,0.3043478260869565,0.391304347826087,0.2727272727272727,0.2562486785878481,0.0
39-5011.00,Barbers                                                                                                    ,0.088235294117647,0.1617647058823529,0.2352941176470588,0.0,0.0735294117647058,0.1470588235294117,0.1923076923076923,0.2115384615384615,0.2307692307692307,0.225,0.12549566257463216,0.0
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists                                                           ",0.0526315789473684,0.0789473684210526,0.1052631578947368,0.0,0.0526315789473684,0.1052631578947368,0.064516129032258,0.0967741935483871,0.1290322580645161,0.13043478260869565,0.23286342646002237,0.14143395540881404
39-5091.00,"Makeup Artists, Theatrical and Performance                                                               ",0.048780487804878,0.3414634146341463,0.6341463414634146,0.048780487804878,0.2439024390243902,0.4390243902439024,0.2727272727272727,0.3409090909090909,0.4090909090909091,0.35714285714285715,0.215985505481047,0.0
39-5092.00,Manicurists and Pedicurists                                                                                ,0.0555555555555555,0.0833333333333333,0.1111111111111111,0.0,0.0555555555555555,0.1111111111111111,0.0555555555555555,0.0833333333333333,0.1111111111111111,0.08333333333333333,0.08453163266327869,0.0
39-5093.00,Shampooers                                                                                                 ,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0714285714285714,0.1428571428571428,0.4,0.4,0.4,0.25,0.13403578518309384,0.0
39-5094.00,Skincare Specialists                                                                                       ,0.0606060606060606,0.1969696969696969,0.3333333333333333,0.0606060606060606,0.106060606060606,0.1515151515151515,0.0952380952380952,0.119047619047619,0.1428571428571428,0.1388888888888889,,
39-6011.00,Baggage Porters and Bellhops                                                                               ,0.074074074074074,0.1481481481481481,0.2222222222222222,0.2592592592592592,0.2777777777777778,0.2962962962962963,0.125,0.1666666666666666,0.2083333333333333,0.14705882352941177,0.1451476730368157,0.1118866341188715
39-6012.00,Concierges                                                                                                 ,0.1333333333333333,0.4666666666666667,0.8,0.6666666666666666,0.7,0.7333333333333333,0.3888888888888889,0.5,0.6111111111111112,0.5625,0.6812826751420095,0.16501886134222382
39-7011.00,Tour Guides and Escorts                                                                                    ,0.1538461538461538,0.2692307692307693,0.3846153846153846,0.3076923076923077,0.3461538461538461,0.3846153846153846,0.1290322580645161,0.1290322580645161,0.1290322580645161,0.15789473684210525,0.1378347494125025,0.0
39-7012.00,Travel Guides                                                                                              ,0.16,0.38,0.6,0.32,0.4,0.48,0.2692307692307692,0.3269230769230769,0.3846153846153846,0.38235294117647056,,
39-9011.00,Childcare Workers                                                                                          ,0.1136363636363636,0.1477272727272727,0.1818181818181818,0.2045454545454545,0.3295454545454545,0.4545454545454546,0.1290322580645161,0.1290322580645161,0.1290322580645161,0.16,0.15164631774933193,0.05374742595570398
39-9011.01,Nannies                                                                                                    ,0.1081081081081081,0.1351351351351351,0.1621621621621621,0.2702702702702703,0.3513513513513513,0.4324324324324324,0.2,0.2,0.2,0.15789473684210525,0.09123732723414478,0.0
39-9031.00,Exercise Trainers and Group Fitness Instructors                                                            ,0.0,0.0147058823529411,0.0294117647058823,0.1470588235294117,0.2352941176470588,0.3235294117647059,0.125,0.15625,0.1875,0.1590909090909091,0.15169368971432545,0.0
39-9032.00,Recreation Workers                                                                                         ,0.119047619047619,0.238095238095238,0.3571428571428571,0.0952380952380952,0.25,0.4047619047619047,0.4,0.4166666666666667,0.4333333333333333,0.3541666666666667,0.314667299259231,0.0
39-9041.00,Residential Advisors                                                                                       ,0.1,0.24,0.38,0.18,0.28,0.38,0.25,0.3,0.35,0.31666666666666665,0.27935368153298595,0.1211946994217086
41-1011.00,First-Line Supervisors of Retail Sales Workers                                                             ,0.081081081081081,0.4864864864864865,0.8918918918918919,0.1621621621621621,0.4054054054054054,0.6486486486486487,0.2307692307692307,0.4038461538461538,0.5769230769230769,0.35714285714285715,0.1946696817049888,0.016977539215605058
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers                                                         ,0.1111111111111111,0.537037037037037,0.9629629629629628,0.1851851851851851,0.4444444444444444,0.7037037037037037,0.4074074074074074,0.5,0.5925925925925926,0.4722222222222222,0.4089115997692932,0.13983243924209607
41-2011.00,Cashiers                                                                                                   ,0.1395348837209302,0.2093023255813953,0.2790697674418604,0.2325581395348837,0.3604651162790697,0.4883720930232558,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.15517241379310345,0.14796348550204383,0.04462514816462053
41-2012.00,Gambling Change Persons and Booth Cashiers                                                                 ,0.238095238095238,0.2619047619047618,0.2857142857142857,0.0,0.3095238095238095,0.6190476190476191,0.0416666666666666,0.1041666666666666,0.1666666666666666,0.13333333333333333,0.1133142901030391,0.0
41-2021.00,Counter and Rental Clerks                                                                                  ,0.2580645161290322,0.532258064516129,0.8064516129032258,0.5483870967741935,0.6774193548387096,0.8064516129032258,0.0588235294117647,0.3529411764705882,0.6470588235294118,0.375,0.41999777412149975,0.1496710536711225
